xcoord	xcoord	ycoord	lab	tumor	tumor_id
C2_10_11	10	11	L58	tumor	T0
C2_5_11	5	11	L59	tumor	T0
C2_8_11	8	11	L60	tumor	T0
C2_15_11	15	11	L61	tumor	T0
C2_7_11	7	11	L62	tumor	T0
C2_4_11	4	11	L63	tumor	T0
C2_3_11	3	11	L64	tumor	T0
C2_6_11	6	11	L65	tumor	T0
C2_13_11	13	11	L66	tumor	T0
C2_14_11	14	11	L67	tumor	T0
C2_12_11	12	11	L68	non	non
C2_2_11	2	11	L69	tumor	T0
C2_11_12	11	12	L70	non	non
C2_6_12	6	12	L71	tumor	T0
C2_9_12	9	12	L72	tumor	T0
C2_10_12	10	12	L73	tumor	T0
C2_12_12	12	12	L74	non	non
C2_15_12	15	12	L75	tumor	T0
C2_5_12	5	12	L76	tumor	T0
C2_7_12	7	12	L77	tumor	T0
C2_14_12	14	12	L78	tumor	T0
C2_4_12	4	12	L79	tumor	T0
C2_8_12	8	12	L80	tumor	T0
C2_13_12	13	12	L81	tumor	T0
C2_3_12	3	12	L82	tumor	T0
C2_2_12	2	12	L83	tumor	T0
C2_11_13	11	13	L84	tumor	T0
C2_10_13	10	13	L85	tumor	T0
C2_9_13	9	13	L86	tumor	T0
C2_17_13	17	13	L87	tumor	T0
C2_16_13	16	13	L88	tumor	T0
C2_6_13	6	13	L89	tumor	T0
C2_8_13	8	13	L90	tumor	T0
C2_15_13	15	13	L91	tumor	T0
C2_7_13	7	13	L92	tumor	T0
C2_14_13	14	13	L93	tumor	T0
C2_12_13	12	13	L94	non	non
C2_13_13	13	13	L95	tumor	T0
C2_2_13	2	13	L96	tumor	T0
C2_3_13	3	13	L97	tumor	T0
C2_5_13	5	13	L98	tumor	T0
C2_4_13	4	13	L99	tumor	T0
C2_5_14	5	14	L100	non	non
C2_11_14	11	14	L101	tumor	T0
C2_4_14	4	14	L102	tumor	T0
C2_18_14	18	14	L103	tumor	T0
C2_9_14	9	14	L104	tumor	T0
C2_8_14	8	14	L105	tumor	T0
C2_10_14	10	14	L106	tumor	T0
C2_16_14	16	14	L107	tumor	T0
C2_17_14	17	14	L108	tumor	T0
C2_6_14	6	14	L109	tumor	T0
C2_15_14	15	14	L110	tumor	T0
C2_12_14	12	14	L111	tumor	T0
C2_7_14	7	14	L112	tumor	T0
C2_14_14	14	14	L113	tumor	T0
C2_3_14	3	14	L114	tumor	T0
C2_13_14	13	14	L115	tumor	T0
C2_2_14	2	14	L116	tumor	T0
C2_11_15	11	15	L117	tumor	T0
C2_19_15	19	15	L118	tumor	T0
C2_17_15	17	15	L119	tumor	T0
C2_8_15	8	15	L120	tumor	T0
C2_9_15	9	15	L121	tumor	T0
C2_16_15	16	15	L122	tumor	T0
C2_18_15	18	15	L123	tumor	T0
C2_6_15	6	15	L124	tumor	T0
C2_15_15	15	15	L125	tumor	T0
C2_7_15	7	15	L126	tumor	T0
C2_10_15	10	15	L127	tumor	T0
C2_14_15	14	15	L128	tumor	T0
C2_12_15	12	15	L129	tumor	T0
C2_13_15	13	15	L130	tumor	T0
C2_5_15	5	15	L131	tumor	T0
C2_4_15	4	15	L132	tumor	T0
C2_2_15	2	15	L133	tumor	T0
C2_3_15	3	15	L134	tumor	T0
C2_19_16	19	16	L135	tumor	T0
C2_11_16	11	16	L136	tumor	T0
C2_20_16	20	16	L137	tumor	T0
C2_9_16	9	16	L138	tumor	T0
C2_16_16	16	16	L139	tumor	T0
C2_18_16	18	16	L140	tumor	T0
C2_10_16	10	16	L141	tumor	T0
C2_8_16	8	16	L142	tumor	T0
C2_17_16	17	16	L143	tumor	T0
C2_6_16	6	16	L144	tumor	T0
C2_5_16	5	16	L145	tumor	T0
C2_15_16	15	16	L146	tumor	T0
C2_3_16	3	16	L147	tumor	T0
C2_12_16	12	16	L148	tumor	T0
C2_14_16	14	16	L149	tumor	T0
C2_7_16	7	16	L150	tumor	T0
C2_4_16	4	16	L151	tumor	T0
C2_13_16	13	16	L152	tumor	T0
C2_2_16	2	16	L153	tumor	T0
C2_11_17	11	17	L154	tumor	T0
C2_16_17	16	17	L155	tumor	T0
C2_21_17	21	17	L156	tumor	T0
C2_20_17	20	17	L157	tumor	T0
C2_9_17	9	17	L158	tumor	T0
C2_19_17	19	17	L159	tumor	T0
C2_15_17	15	17	L160	tumor	T0
C2_18_17	18	17	L161	tumor	T0
C2_6_17	6	17	L162	tumor	T0
C2_7_17	7	17	L163	tumor	T0
C2_10_17	10	17	L164	tumor	T0
C2_8_17	8	17	L165	tumor	T0
C2_5_17	5	17	L166	tumor	T0
C2_17_17	17	17	L167	tumor	T0
C2_12_17	12	17	L168	tumor	T0
C2_14_17	14	17	L169	tumor	T0
C2_3_17	3	17	L170	tumor	T0
C2_2_17	2	17	L171	tumor	T0
C2_4_17	4	17	L172	tumor	T0
C2_13_17	13	17	L173	tumor	T0
C2_22_18	22	18	L174	tumor	T0
C2_20_18	20	18	L175	tumor	T0
C2_16_18	16	18	L176	tumor	T0
C2_21_18	21	18	L177	non	non
C2_11_18	11	18	L178	tumor	T0
C2_17_18	17	18	L179	tumor	T0
C2_8_18	8	18	L180	tumor	T0
C2_9_18	9	18	L181	tumor	T0
C2_19_18	19	18	L182	tumor	T0
C2_7_18	7	18	L183	tumor	T0
C2_10_18	10	18	L184	tumor	T0
C2_15_18	15	18	L185	tumor	T0
C2_5_18	5	18	L186	tumor	T0
C2_6_18	6	18	L187	tumor	T0
C2_12_18	12	18	L188	tumor	T0
C2_14_18	14	18	L189	tumor	T0
C2_4_18	4	18	L190	tumor	T0
C2_13_18	13	18	L191	tumor	T0
C2_2_18	2	18	L192	tumor	T0
C2_3_18	3	18	L193	tumor	T0
C2_22_19	22	19	L194	tumor	T0
C2_20_19	20	19	L195	tumor	T0
C2_11_19	11	19	L196	tumor	T0
C2_19_19	19	19	L197	non	non
C2_21_19	21	19	L198	tumor	T0
C2_16_19	16	19	L199	tumor	T0
C2_18_19	18	19	L200	tumor	T0
C2_9_19	9	19	L201	tumor	T0
C2_6_19	6	19	L202	tumor	T0
C2_17_19	17	19	L203	tumor	T0
C2_5_19	5	19	L204	tumor	T0
C2_15_19	15	19	L205	tumor	T0
C2_8_19	8	19	L206	tumor	T0
C2_12_19	12	19	L207	tumor	T0
C2_23_19	23	19	L208	tumor	T0
C2_7_19	7	19	L209	tumor	T0
C2_24_19	24	19	L210	tumor	T0
C2_10_19	10	19	L211	tumor	T0
C2_14_19	14	19	L212	tumor	T0
C2_3_19	3	19	L213	tumor	T0
C2_4_19	4	19	L214	tumor	T0
C2_13_19	13	19	L215	tumor	T0
C2_2_19	2	19	L216	tumor	T0
C2_22_20	22	20	L217	tumor	T0
C2_20_20	20	20	L218	tumor	T0
C2_11_20	11	20	L219	tumor	T0
C2_19_20	19	20	L220	tumor	T0
C2_21_20	21	20	L221	tumor	T0
C2_23_20	23	20	L222	tumor	T0
C2_25_20	25	20	L223	tumor	T0
C2_16_20	16	20	L224	tumor	T0
C2_18_20	18	20	L225	tumor	T0
C2_9_20	9	20	L226	tumor	T0
C2_10_20	10	20	L227	tumor	T0
C2_17_20	17	20	L228	tumor	T0
C2_8_20	8	20	L229	tumor	T0
C2_6_20	6	20	L230	tumor	T0
C2_7_20	7	20	L231	tumor	T0
C2_15_20	15	20	L232	tumor	T0
C2_24_20	24	20	L233	tumor	T0
C2_12_20	12	20	L234	tumor	T0
C2_14_20	14	20	L235	tumor	T0
C2_5_20	5	20	L236	tumor	T0
C2_4_20	4	20	L237	tumor	T0
C2_3_20	3	20	L238	tumor	T0
C2_13_20	13	20	L239	tumor	T0
C2_2_20	2	20	L240	tumor	T0
C2_11_21	11	21	L241	tumor	T0
C2_22_21	22	21	L242	tumor	T0
C2_19_21	19	21	L243	tumor	T0
C2_9_21	9	21	L244	tumor	T0
C2_10_21	10	21	L245	tumor	T0
C2_20_21	20	21	L246	tumor	T0
C2_21_21	21	21	L247	tumor	T0
C2_16_21	16	21	L248	tumor	T0
C2_6_21	6	21	L249	tumor	T0
C2_5_21	5	21	L250	tumor	T0
C2_8_21	8	21	L251	tumor	T0
C2_15_21	15	21	L252	tumor	T0
C2_7_21	7	21	L253	tumor	T0
C2_17_21	17	21	L254	tumor	T0
C2_25_21	25	21	L255	tumor	T0
C2_3_21	3	21	L256	tumor	T0
C2_18_21	18	21	L257	tumor	T0
C2_23_21	23	21	L258	tumor	T0
C2_14_21	14	21	L259	tumor	T0
C2_12_21	12	21	L260	tumor	T0
C2_24_21	24	21	L261	tumor	T0
C2_4_21	4	21	L262	tumor	T0
C2_13_21	13	21	L263	tumor	T0
C2_2_21	2	21	L264	tumor	T0
C2_11_22	11	22	L265	tumor	T0
C2_22_22	22	22	L266	tumor	T0
C2_20_22	20	22	L267	tumor	T0
C2_10_22	10	22	L268	tumor	T0
C2_19_22	19	22	L269	tumor	T0
C2_21_22	21	22	L270	tumor	T0
C2_9_22	9	22	L271	tumor	T0
C2_5_22	5	22	L272	tumor	T0
C2_17_22	17	22	L273	tumor	T0
C2_8_22	8	22	L274	tumor	T0
C2_6_22	6	22	L275	tumor	T0
C2_18_22	18	22	L276	tumor	T0
C2_4_22	4	22	L277	tumor	T0
C2_7_22	7	22	L278	tumor	T0
C2_16_22	16	22	L279	tumor	T0
C2_12_22	12	22	L280	tumor	T0
C2_3_22	3	22	L281	tumor	T0
C2_25_22	25	22	L282	tumor	T0
C2_23_22	23	22	L283	tumor	T0
C2_13_22	13	22	L284	tumor	T0
C2_2_22	2	22	L285	tumor	T0
C2_14_22	14	22	L286	tumor	T0
C2_15_22	15	22	L287	tumor	T0
C2_15_23	15	23	L288	tumor	T0
C2_22_23	22	23	L289	tumor	T0
C2_18_23	18	23	L290	tumor	T0
C2_11_23	11	23	L291	tumor	T0
C2_19_23	19	23	L292	tumor	T0
C2_20_23	20	23	L293	tumor	T0
C2_14_23	14	23	L294	tumor	T0
C2_16_23	16	23	L295	non	non
C2_21_23	21	23	L296	tumor	T0
C2_17_23	17	23	L297	tumor	T0
C2_23_23	23	23	L298	tumor	T0
C2_10_23	10	23	L299	tumor	T0
C2_9_23	9	23	L300	tumor	T0
C2_8_23	8	23	L301	tumor	T0
C2_7_23	7	23	L302	tumor	T0
C2_12_23	12	23	L303	tumor	T0
C2_5_23	5	23	L304	tumor	T0
C2_6_23	6	23	L305	tumor	T0
C2_13_23	13	23	L306	tumor	T0
C2_4_23	4	23	L307	tumor	T0
C2_3_23	3	23	L308	tumor	T0
C2_2_23	2	23	L309	tumor	T0
C2_22_24	22	24	L310	tumor	T0
C2_11_24	11	24	L311	tumor	T0
C2_16_24	16	24	L312	tumor	T0
C2_18_24	18	24	L313	tumor	T0
C2_20_24	20	24	L314	tumor	T0
C2_10_24	10	24	L315	tumor	T0
C2_9_24	9	24	L316	tumor	T0
C2_19_24	19	24	L317	tumor	T0
C2_21_24	21	24	L318	tumor	T0
C2_17_24	17	24	L319	tumor	T0
C2_24_24	24	24	L320	tumor	T0
C2_23_24	23	24	L321	tumor	T0
C2_15_24	15	24	L322	non	non
C2_7_24	7	24	L323	tumor	T0
C2_6_24	6	24	L324	tumor	T0
C2_8_24	8	24	L325	tumor	T0
C2_5_24	5	24	L326	tumor	T0
C2_14_24	14	24	L327	tumor	T0
C2_13_24	13	24	L328	tumor	T0
C2_12_24	12	24	L329	tumor	T0
C2_4_24	4	24	L330	tumor	T0
C2_22_25	22	25	L331	tumor	T0
C2_20_25	20	25	L332	tumor	T0
C2_11_25	11	25	L333	tumor	T0
C2_8_25	8	25	L334	tumor	T0
C2_12_25	12	25	L335	tumor	T0
C2_19_25	19	25	L336	tumor	T0
C2_18_25	18	25	L337	tumor	T0
C2_7_25	7	25	L338	tumor	T0
C2_9_25	9	25	L339	tumor	T0
C2_10_25	10	25	L340	tumor	T0
C2_14_25	14	25	L341	tumor	T0
C2_17_25	17	25	L342	tumor	T0
C2_21_25	21	25	L343	tumor	T0
C2_16_25	16	25	L344	tumor	T0
C2_3_25	3	25	L345	tumor	T0
C2_6_25	6	25	L346	tumor	T0
C2_15_25	15	25	L347	tumor	T0
C2_5_25	5	25	L348	tumor	T0
C2_24_25	24	25	L349	tumor	T0
C2_4_25	4	25	L350	tumor	T0
C2_13_25	13	25	L351	tumor	T0
C2_2_25	2	25	L352	tumor	T0
C2_5_26	5	26	L353	tumor	T0
C2_22_26	22	26	L354	tumor	T0
C2_11_26	11	26	L355	tumor	T0
C2_21_26	21	26	L356	tumor	T0
C2_20_26	20	26	L357	tumor	T0
C2_17_26	17	26	L358	tumor	T0
C2_9_26	9	26	L359	tumor	T0
C2_8_26	8	26	L360	tumor	T0
C2_16_26	16	26	L361	tumor	T0
C2_18_26	18	26	L362	tumor	T0
C2_15_26	15	26	L363	tumor	T0
C2_19_26	19	26	L364	tumor	T0
C2_7_26	7	26	L365	non	non
C2_10_26	10	26	L366	tumor	T0
C2_6_26	6	26	L367	tumor	T0
C2_4_26	4	26	L368	tumor	T0
C2_14_26	14	26	L369	tumor	T0
C2_13_26	13	26	L370	tumor	T0
C2_3_26	3	26	L371	tumor	T0
C2_12_26	12	26	L372	tumor	T0
C2_22_27	22	27	L373	tumor	T0
C2_11_27	11	27	L374	tumor	T0
C2_21_27	21	27	L375	tumor	T0
C2_20_27	20	27	L376	tumor	T0
C2_9_27	9	27	L377	tumor	T0
C2_5_27	5	27	L378	tumor	T0
C2_16_27	16	27	L379	tumor	T0
C2_19_27	19	27	L380	tumor	T0
C2_15_27	15	27	L381	tumor	T0
C2_8_27	8	27	L382	tumor	T0
C2_10_27	10	27	L383	tumor	T0
C2_17_27	17	27	L384	tumor	T0
C2_18_27	18	27	L385	tumor	T0
C2_6_27	6	27	L386	tumor	T0
C2_7_27	7	27	L387	tumor	T0
C2_12_27	12	27	L388	non	non
C2_14_27	14	27	L389	tumor	T0
C2_13_27	13	27	L390	non	non
C2_2_27	2	27	L391	tumor	T0
C2_20_28	20	28	L392	tumor	T0
C2_11_28	11	28	L393	tumor	T0
C2_16_28	16	28	L394	non	non
C2_19_28	19	28	L395	tumor	T0
C2_8_28	8	28	L396	tumor	T0
C2_12_28	12	28	L397	tumor	T0
C2_9_28	9	28	L398	tumor	T0
C2_18_28	18	28	L399	tumor	T0
C2_10_28	10	28	L400	tumor	T0
C2_17_28	17	28	L401	tumor	T0
C2_14_28	14	28	L402	tumor	T0
C2_7_28	7	28	L403	tumor	T0
C2_6_28	6	28	L404	tumor	T0
C2_5_28	5	28	L405	tumor	T0
C2_4_28	4	28	L406	tumor	T0
C2_13_28	13	28	L407	non	non
C2_15_28	15	28	L408	tumor	T0
C2_11_29	11	29	L409	tumor	T0
C2_18_29	18	29	L410	tumor	T0
C2_17_29	17	29	L411	non	non
C2_16_29	16	29	L412	tumor	T0
C2_7_29	7	29	L413	non	non
C2_19_29	19	29	L414	tumor	T0
C2_12_29	12	29	L415	tumor	T0
C2_13_29	13	29	L416	tumor	T0
C2_5_29	5	29	L417	non	non
C2_15_29	15	29	L418	tumor	T0
C2_10_29	10	29	L419	tumor	T0
C2_14_29	14	29	L420	tumor	T0
C2_6_29	6	29	L421	non	non
C2_11_30	11	30	L422	tumor	T0
C2_16_30	16	30	L423	tumor	T0
C2_17_30	17	30	L424	tumor	T0
C2_19_30	19	30	L425	tumor	T0
C2_18_30	18	30	L426	tumor	T0
C2_12_30	12	30	L427	tumor	T0
C2_14_30	14	30	L428	tumor	T0
C2_13_30	13	30	L429	tumor	T0
C2_15_30	15	30	L430	tumor	T0
C2_20_31	20	31	L431	tumor	T0
C2_16_31	16	31	L432	tumor	T0
C2_19_31	19	31	L433	tumor	T0
C2_18_31	18	31	L434	tumor	T0
C2_17_31	17	31	L435	tumor	T0
C2_15_31	15	31	L436	non	non
C2_12_31	12	31	L437	tumor	T0
C2_13_31	13	31	L438	tumor	T0
C2_14_31	14	31	L439	tumor	T0
C2_19_32	19	32	L440	tumor	T0
C2_20_32	20	32	L441	tumor	T0
C2_16_32	16	32	L442	tumor	T0
C2_18_32	18	32	L443	tumor	T0
C2_15_32	15	32	L444	non	non
C2_14_32	14	32	L445	non	non
C2_17_32	17	32	L446	tumor	T0
C2_13_32	13	32	L447	tumor	T0
C2_16_33	16	33	L448	tumor	T0
C2_18_33	18	33	L449	tumor	T0
C2_19_33	19	33	L450	tumor	T0
C2_17_33	17	33	L451	tumor	T0
C2_15_33	15	33	L452	tumor	T0
C2_18_34	18	34	L453	tumor	T0
