xcoord	xcoord	ycoord	lab	tumor	tumor_id
C1_15_21	15	21	L152	non	non
C1_16_21	16	21	L148	non	non
C1_17_21	17	21	L142	tumor	T0
C1_18_21	18	21	L141	non	non
C1_19_21	19	21	L139	tumor	T0
C1_20_21	20	21	L143	tumor	T0
C1_21_21	21	21	L140	tumor	T0
C1_22_21	22	21	L138	tumor	T0
C1_23_21	23	21	L144	tumor	T0
C1_24_21	24	21	L149	tumor	T0
C1_25_21	25	21	L145	tumor	T0
C1_26_21	26	21	L146	tumor	T0
C1_7_22	7	22	L161	non	non
C1_8_22	8	22	L165	non	non
C1_9_22	9	22	L166	tumor	T0
C1_10_22	10	22	L162	tumor	T0
C1_11_22	11	22	L158	tumor	T0
C1_12_22	12	22	L171	tumor	T0
C1_13_22	13	22	L175	non	non
C1_14_22	14	22	L172	tumor	T0
C1_15_22	15	22	L173	tumor	T0
C1_16_22	16	22	L163	tumor	T0
C1_17_22	17	22	L167	tumor	T0
C1_18_22	18	22	L168	non	non
C1_19_22	19	22	L164	tumor	T0
C1_20_22	20	22	L169	tumor	T0
C1_21_22	21	22	L159	tumor	T0
C1_22_22	22	22	L157	tumor	T0
C1_23_22	23	22	L174	tumor	T0
C1_25_22	25	22	L170	tumor	T0
C1_26_22	26	22	L160	tumor	T0
C1_7_23	7	23	L191	tumor	T0
C1_8_23	8	23	L189	non	non
C1_9_23	9	23	L183	tumor	T0
C1_10_23	10	23	L184	tumor	T0
C1_11_23	11	23	L178	tumor	T0
C1_12_23	12	23	L193	tumor	T0
C1_13_23	13	23	L194	non	non
C1_14_23	14	23	L190	tumor	T0
C1_15_23	15	23	L192	tumor	T0
C1_16_23	16	23	L185	tumor	T0
C1_17_23	17	23	L186	non	non
C1_18_23	18	23	L187	tumor	T0
C1_19_23	19	23	L181	tumor	T0
C1_20_23	20	23	L177	non	non
C1_21_23	21	23	L179	tumor	T0
C1_22_23	22	23	L176	tumor	T0
C1_23_23	23	23	L180	tumor	T0
C1_24_23	24	23	L188	tumor	T0
C1_25_23	25	23	L182	tumor	T0
C1_7_24	7	24	L209	non	non
C1_8_24	8	24	L210	non	non
C1_9_24	9	24	L206	tumor	T0
C1_10_24	10	24	L203	non	non
C1_11_24	11	24	L196	tumor	T0
C1_12_24	12	24	L208	tumor	T0
C1_13_24	13	24	L212	non	non
C1_14_24	14	24	L213	tumor	T0
C1_15_24	15	24	L207	tumor	T0
C1_16_24	16	24	L200	tumor	T0
C1_17_24	17	24	L197	tumor	T0
C1_18_24	18	24	L201	tumor	T0
C1_19_24	19	24	L202	tumor	T0
C1_20_24	20	24	L198	tumor	T0
C1_21_24	21	24	L199	tumor	T0
C1_22_24	22	24	L195	tumor	T0
C1_23_24	23	24	L204	tumor	T0
C1_24_24	24	24	L211	tumor	T0
C1_25_24	25	24	L205	tumor	T0
C1_7_25	7	25	L227	non	non
C1_8_25	8	25	L230	tumor	T0
C1_9_25	9	25	L223	tumor	T0
C1_10_25	10	25	L224	tumor	T0
C1_11_25	11	25	L215	tumor	T0
C1_12_25	12	25	L231	tumor	T0
C1_13_25	13	25	L232	non	non
C1_14_25	14	25	L228	non	non
C1_15_25	15	25	L225	non	non
C1_16_25	16	25	L226	non	non
C1_17_25	17	25	L220	non	non
C1_18_25	18	25	L218	tumor	T0
C1_19_25	19	25	L217	tumor	T0
C1_20_25	20	25	L216	tumor	T0
C1_21_25	21	25	L219	tumor	T0
C1_22_25	22	25	L214	tumor	T0
C1_23_25	23	25	L221	tumor	T0
C1_24_25	24	25	L229	tumor	T0
C1_25_25	25	25	L222	tumor	T0
C1_8_26	8	26	L246	tumor	T0
C1_9_26	9	26	L241	tumor	T0
C1_10_26	10	26	L244	tumor	T0
C1_11_26	11	26	L235	tumor	T0
C1_12_26	12	26	L249	non	non
C1_13_26	13	26	L250	non	non
C1_14_26	14	26	L247	non	non
C1_15_26	15	26	L238	non	non
C1_16_26	16	26	L236	non	non
C1_17_26	17	26	L240	non	non
C1_18_26	18	26	L242	non	non
C1_19_26	19	26	L239	tumor	T0
C1_20_26	20	26	L237	tumor	T0
C1_21_26	21	26	L234	tumor	T0
C1_22_26	22	26	L233	tumor	T0
C1_23_26	23	26	L245	tumor	T0
C1_24_26	24	26	L248	tumor	T0
C1_25_26	25	26	L243	tumor	T0
C1_8_27	8	27	L260	tumor	T0
C1_9_27	9	27	L254	tumor	T0
C1_10_27	10	27	L253	non	non
C1_12_27	12	27	L261	non	non
C1_13_27	13	27	L264	non	non
C1_14_27	14	27	L263	non	non
C1_15_27	15	27	L262	tumor	T1
C1_16_27	16	27	L258	tumor	T1
C1_17_27	17	27	L255	tumor	T1
C1_18_27	18	27	L259	non	non
C1_19_27	19	27	L256	non	non
C1_20_27	20	27	L257	non	non
C1_21_27	21	27	L251	non	non
C1_22_27	22	27	L252	non	non
C1_8_28	8	28	L274	tumor	T0
C1_9_28	9	28	L270	tumor	T0
C1_10_28	10	28	L266	non	non
C1_11_28	11	28	L265	non	non
C1_12_28	12	28	L275	non	non
C1_13_28	13	28	L278	non	non
C1_14_28	14	28	L276	non	non
C1_15_28	15	28	L277	tumor	T1
C1_16_28	16	28	L268	non	non
C1_17_28	17	28	L271	non	non
C1_18_28	18	28	L273	non	non
C1_19_28	19	28	L272	non	non
C1_20_28	20	28	L269	non	non
C1_21_28	21	28	L267	non	non
C1_8_29	8	29	L290	tumor	T0
C1_9_29	9	29	L284	tumor	T0
C1_10_29	10	29	L283	tumor	T0
C1_11_29	11	29	L280	tumor	T0
C1_12_29	12	29	L287	tumor	T0
C1_13_29	13	29	L288	non	non
C1_14_29	14	29	L291	non	non
C1_15_29	15	29	L289	tumor	T1
C1_16_29	16	29	L285	tumor	T1
C1_17_29	17	29	L282	non	non
C1_18_29	18	29	L286	tumor	T1
C1_19_29	19	29	L281	non	non
C1_20_29	20	29	L279	tumor	T1
C1_8_30	8	30	L293	tumor	T0
C1_9_30	9	30	L292	non	non
