xcoord	xcoord	ycoord	lab	tumor	tumor_id
D1_8_18	8	18	L268	tumor	T0
D1_9_18	9	18	L264	tumor	T0
D1_10_18	10	18	L259	tumor	T0
D1_11_18	11	18	L253	tumor	T0
D1_12_18	12	18	L272	tumor	T0
D1_13_18	13	18	L274	tumor	T0
D1_14_18	14	18	L271	tumor	T0
D1_15_18	15	18	L269	tumor	T0
D1_16_18	16	18	L261	tumor	T0
D1_17_18	17	18	L262	tumor	T0
D1_19_18	19	18	L265	tumor	T0
D1_20_18	20	18	L257	tumor	T0
D1_21_18	21	18	L254	tumor	T0
D1_22_18	22	18	L252	non	non
D1_23_18	23	18	L263	tumor	T0
D1_24_18	24	18	L267	tumor	T0
D1_25_18	25	18	L256	tumor	T0
D1_26_18	26	18	L260	tumor	T0
D1_27_18	27	18	L255	tumor	T0
D1_2_19	2	19	L304	tumor	T0
D1_3_19	3	19	L300	tumor	T0
D1_4_19	4	19	L303	tumor	T0
D1_5_19	5	19	L296	tumor	T0
D1_6_19	6	19	L301	tumor	T0
D1_7_19	7	19	L297	tumor	T0
D1_8_19	8	19	L290	tumor	T0
D1_9_19	9	19	L286	tumor	T0
D1_10_19	10	19	L289	tumor	T0
D1_11_19	11	19	L281	tumor	T0
D1_12_19	12	19	L299	tumor	T0
D1_13_19	13	19	L302	tumor	T0
D1_14_19	14	19	L298	tumor	T0
D1_15_19	15	19	L295	non	non
D1_16_19	16	19	L291	tumor	T0
D1_17_19	17	19	L294	tumor	T0
D1_18_19	18	19	L292	tumor	T0
D1_19_19	19	19	L287	tumor	T0
D1_20_19	20	19	L284	tumor	T0
D1_21_19	21	19	L282	tumor	T0
D1_22_19	22	19	L277	tumor	T0
D1_23_19	23	19	L283	tumor	T0
D1_24_19	24	19	L293	tumor	T0
D1_25_19	25	19	L288	tumor	T0
D1_26_19	26	19	L285	tumor	T0
D1_27_19	27	19	L280	tumor	T0
D1_28_19	28	19	L279	tumor	T0
D1_29_19	29	19	L278	tumor	T0
D1_2_20	2	20	L330	tumor	T0
D1_3_20	3	20	L331	tumor	T0
D1_4_20	4	20	L316	tumor	T0
D1_5_20	5	20	L319	tumor	T0
D1_6_20	6	20	L328	tumor	T0
D1_7_20	7	20	L322	tumor	T0
D1_8_20	8	20	L317	tumor	T0
D1_9_20	9	20	L326	tumor	T0
D1_10_20	10	20	L321	tumor	T0
D1_11_20	11	20	L320	tumor	T0
D1_12_20	12	20	L323	tumor	T0
D1_13_20	13	20	L327	tumor	T0
D1_14_20	14	20	L329	tumor	T0
D1_15_20	15	20	L324	tumor	T0
D1_16_20	16	20	L325	tumor	T0
D1_17_20	17	20	L318	tumor	T0
D1_18_20	18	20	L311	tumor	T0
D1_19_20	19	20	L315	tumor	T0
D1_20_20	20	20	L308	tumor	T0
D1_21_20	21	20	L309	tumor	T0
D1_22_20	22	20	L305	tumor	T0
D1_23_20	23	20	L312	tumor	T0
D1_24_20	24	20	L313	tumor	T0
D1_25_20	25	20	L314	tumor	T0
D1_26_20	26	20	L306	tumor	T0
D1_27_20	27	20	L307	tumor	T0
D1_28_20	28	20	L310	tumor	T0
D1_29_20	29	20	L332	tumor	T0
D1_2_21	2	21	L359	tumor	T0
D1_3_21	3	21	L349	tumor	T0
D1_4_21	4	21	L358	tumor	T0
D1_5_21	5	21	L350	tumor	T0
D1_6_21	6	21	L356	tumor	T0
D1_7_21	7	21	L353	tumor	T0
D1_8_21	8	21	L355	tumor	T0
D1_9_21	9	21	L351	tumor	T0
D1_10_21	10	21	L354	tumor	T0
D1_11_21	11	21	L341	tumor	T0
D1_12_21	12	21	L357	tumor	T0
D1_13_21	13	21	L339	tumor	T0
D1_14_21	14	21	L335	tumor	T0
D1_15_21	15	21	L344	tumor	T0
D1_16_21	16	21	L336	tumor	T0
D1_17_21	17	21	L348	tumor	T0
D1_18_21	18	21	L345	tumor	T0
D1_19_21	19	21	L343	tumor	T0
D1_20_21	20	21	L337	non	non
D1_21_21	21	21	L334	tumor	T0
D1_22_21	22	21	L333	tumor	T0
D1_23_21	23	21	L347	tumor	T0
D1_24_21	24	21	L352	tumor	T0
D1_25_21	25	21	L338	tumor	T0
D1_26_21	26	21	L346	tumor	T0
D1_27_21	27	21	L340	tumor	T0
D1_28_21	28	21	L342	tumor	T0
D1_2_22	2	22	L384	tumor	T0
D1_3_22	3	22	L383	tumor	T0
D1_4_22	4	22	L381	tumor	T0
D1_5_22	5	22	L366	tumor	T0
D1_6_22	6	22	L363	tumor	T0
D1_7_22	7	22	L375	tumor	T0
D1_8_22	8	22	L373	tumor	T0
D1_9_22	9	22	L376	tumor	T0
D1_10_22	10	22	L374	tumor	T0
D1_11_22	11	22	L362	tumor	T0
D1_12_22	12	22	L372	tumor	T0
D1_13_22	13	22	L382	tumor	T0
D1_14_22	14	22	L379	tumor	T0
D1_15_22	15	22	L380	tumor	T0
D1_16_22	16	22	L365	tumor	T0
D1_17_22	17	22	L370	tumor	T0
D1_18_22	18	22	L360	tumor	T0
D1_19_22	19	22	L367	non	non
D1_20_22	20	22	L368	tumor	T0
D1_21_22	21	22	L364	tumor	T0
D1_22_22	22	22	L361	tumor	T0
D1_23_22	23	22	L371	tumor	T0
D1_25_22	25	22	L377	tumor	T0
D1_26_22	26	22	L378	tumor	T0
D1_27_22	27	22	L369	tumor	T0
D1_2_23	2	23	L406	tumor	T0
D1_3_23	3	23	L405	tumor	T0
D1_4_23	4	23	L404	tumor	T0
D1_5_23	5	23	L396	tumor	T0
D1_7_23	7	23	L402	tumor	T0
D1_8_23	8	23	L397	tumor	T0
D1_11_23	11	23	L385	tumor	T0
D1_12_23	12	23	L399	tumor	T0
D1_13_23	13	23	L403	tumor	T0
D1_14_23	14	23	L401	tumor	T0
D1_15_23	15	23	L400	tumor	T0
D1_16_23	16	23	L388	tumor	T0
D1_17_23	17	23	L395	tumor	T0
D1_18_23	18	23	L393	tumor	T0
D1_19_23	19	23	L391	tumor	T0
D1_20_23	20	23	L386	tumor	T0
D1_21_23	21	23	L389	tumor	T0
D1_22_23	22	23	L387	tumor	T0
D1_23_23	23	23	L392	tumor	T0
D1_24_23	24	23	L398	tumor	T0
D1_25_23	25	23	L394	tumor	T0
D1_26_23	26	23	L390	tumor	T0
D1_3_24	3	24	L426	tumor	T0
D1_6_24	6	24	L421	tumor	T0
D1_7_24	7	24	L427	tumor	T0
D1_8_24	8	24	L422	tumor	T0
D1_9_24	9	24	L417	tumor	T0
D1_10_24	10	24	L415	tumor	T0
D1_11_24	11	24	L408	tumor	T0
D1_12_24	12	24	L425	tumor	T0
D1_13_24	13	24	L428	tumor	T0
D1_14_24	14	24	L419	tumor	T0
D1_15_24	15	24	L423	tumor	T0
D1_16_24	16	24	L409	tumor	T0
D1_17_24	17	24	L410	non	non
D1_18_24	18	24	L420	tumor	T0
D1_19_24	19	24	L416	tumor	T0
D1_20_24	20	24	L411	tumor	T0
D1_21_24	21	24	L412	tumor	T0
D1_22_24	22	24	L407	tumor	T0
D1_23_24	23	24	L418	tumor	T0
D1_24_24	24	24	L424	tumor	T0
D1_25_24	25	24	L414	tumor	T0
D1_26_24	26	24	L413	tumor	T0
D1_5_25	5	25	L444	tumor	T0
D1_8_25	8	25	L439	tumor	T0
D1_9_25	9	25	L437	tumor	T0
D1_11_25	11	25	L430	tumor	T0
D1_12_25	12	25	L432	tumor	T0
D1_13_25	13	25	L446	tumor	T0
D1_14_25	14	25	L445	tumor	T0
D1_15_25	15	25	L441	tumor	T0
D1_16_25	16	25	L436	non	non
D1_17_25	17	25	L440	tumor	T0
D1_18_25	18	25	L433	tumor	T0
D1_19_25	19	25	L442	tumor	T0
D1_20_25	20	25	L431	tumor	T0
D1_21_25	21	25	L434	tumor	T0
D1_22_25	22	25	L429	tumor	T0
D1_23_25	23	25	L435	tumor	T0
D1_24_25	24	25	L443	tumor	T0
D1_25_25	25	25	L438	tumor	T0
D1_6_26	6	26	L462	tumor	T0
D1_8_26	8	26	L451	tumor	T0
D1_9_26	9	26	L455	tumor	T0
D1_10_26	10	26	L456	tumor	T0
D1_11_26	11	26	L448	tumor	T0
D1_12_26	12	26	L457	tumor	T0
D1_13_26	13	26	L463	tumor	T0
D1_14_26	14	26	L450	tumor	T0
D1_15_26	15	26	L453	tumor	T0
D1_16_26	16	26	L454	non	non
D1_17_26	17	26	L460	tumor	T0
D1_18_26	18	26	L458	tumor	T0
D1_19_26	19	26	L461	tumor	T0
D1_20_26	20	26	L452	tumor	T0
D1_21_26	21	26	L449	tumor	T0
D1_22_26	22	26	L447	tumor	T0
D1_23_26	23	26	L459	tumor	T0
D1_24_26	24	26	L464	tumor	T0
D1_8_27	8	27	L475	non	non
D1_9_27	9	27	L470	non	non
D1_10_27	10	27	L467	non	non
D1_11_27	11	27	L465	non	non
D1_13_27	13	27	L478	tumor	T0
D1_14_27	14	27	L479	tumor	T0
D1_15_27	15	27	L468	tumor	T0
D1_16_27	16	27	L474	non	non
D1_17_27	17	27	L472	tumor	T0
D1_18_27	18	27	L471	tumor	T0
D1_19_27	19	27	L476	tumor	T0
D1_20_27	20	27	L477	non	non
D1_21_27	21	27	L473	tumor	T0
D1_22_27	22	27	L466	tumor	T0
D1_23_27	23	27	L469	tumor	T0
D1_14_28	14	28	L482	tumor	T0
D1_15_28	15	28	L488	tumor	T0
D1_16_28	16	28	L487	tumor	T0
D1_17_28	17	28	L485	tumor	T0
D1_18_28	18	28	L484	tumor	T0
D1_19_28	19	28	L486	tumor	T0
D1_20_28	20	28	L483	tumor	T0
D1_21_28	21	28	L481	tumor	T0
D1_22_28	22	28	L480	tumor	T0
D1_15_29	15	29	L491	tumor	T0
D1_16_29	16	29	L493	tumor	T0
D1_17_29	17	29	L490	tumor	T0
D1_18_29	18	29	L496	tumor	T0
D1_19_29	19	29	L495	tumor	T0
D1_20_29	20	29	L494	tumor	T0
D1_21_29	21	29	L492	tumor	T0
D1_22_29	22	29	L489	tumor	T0
D1_23_29	23	29	L497	tumor	T0
D1_16_30	16	30	L501	tumor	T0
D1_17_30	17	30	L505	tumor	T0
D1_18_30	18	30	L504	non	non
D1_19_30	19	30	L502	tumor	T0
D1_20_30	20	30	L499	tumor	T0
D1_21_30	21	30	L500	tumor	T0
D1_22_30	22	30	L498	tumor	T0
D1_23_30	23	30	L503	tumor	T0
D1_17_31	17	31	L509	non	non
D1_18_31	18	31	L512	non	non
D1_19_31	19	31	L507	tumor	T0
D1_20_31	20	31	L510	tumor	T0
D1_21_31	21	31	L508	tumor	T0
D1_22_31	22	31	L506	tumor	T0
D1_23_31	23	31	L511	tumor	T0
D1_18_32	18	32	L517	tumor	T0
D1_19_32	19	32	L516	tumor	T0
D1_20_32	20	32	L515	tumor	T0
D1_21_32	21	32	L514	tumor	T0
D1_22_32	22	32	L513	tumor	T0
D1_21_33	21	33	L518	tumor	T0
