xcoord	xcoord	ycoord	lab	tumor	tumor_id
D2_9_14	9	14	L127	non	non
D2_10_14	10	14	L133	non	non
D2_11_14	11	14	L129	non	non
D2_12_14	12	14	L140	non	non
D2_13_14	13	14	L144	non	non
D2_14_14	14	14	L134	non	non
D2_15_14	15	14	L143	non	non
D2_16_14	16	14	L146	non	non
D2_17_14	17	14	L138	non	non
D2_18_14	18	14	L130	non	non
D2_19_14	19	14	L120	non	non
D2_20_14	20	14	L123	non	non
D2_21_14	21	14	L145	non	non
D2_22_14	22	14	L122	non	non
D2_23_14	23	14	L139	non	non
D2_24_14	24	14	L141	non	non
D2_25_14	25	14	L131	non	non
D2_26_14	26	14	L128	non	non
D2_27_14	27	14	L125	non	non
D2_28_14	28	14	L126	non	non
D2_29_14	29	14	L135	non	non
D2_30_14	30	14	L124	non	non
D2_31_14	31	14	L121	non	non
D2_6_15	6	15	L169	non	non
D2_7_15	7	15	L170	non	non
D2_8_15	8	15	L160	non	non
D2_9_15	9	15	L158	non	non
D2_10_15	10	15	L165	non	non
D2_11_15	11	15	L150	non	non
D2_12_15	12	15	L171	non	non
D2_13_15	13	15	L172	non	non
D2_14_15	14	15	L167	non	non
D2_15_15	15	15	L168	non	non
D2_16_15	16	15	L161	non	non
D2_17_15	17	15	L163	non	non
D2_18_15	18	15	L155	non	non
D2_19_15	19	15	L152	non	non
D2_20_15	20	15	L162	non	non
D2_21_15	21	15	L159	non	non
D2_22_15	22	15	L149	non	non
D2_23_15	23	15	L156	non	non
D2_24_15	24	15	L166	non	non
D2_25_15	25	15	L157	non	non
D2_26_15	26	15	L164	non	non
D2_27_15	27	15	L153	non	non
D2_28_15	28	15	L154	non	non
D2_29_15	29	15	L151	non	non
D2_30_15	30	15	L147	non	non
D2_31_15	31	15	L148	non	non
D2_5_16	5	16	L195	non	non
D2_6_16	6	16	L196	non	non
D2_7_16	7	16	L197	non	non
D2_8_16	8	16	L190	non	non
D2_9_16	9	16	L186	non	non
D2_10_16	10	16	L185	non	non
D2_11_16	11	16	L176	non	non
D2_12_16	12	16	L192	non	non
D2_13_16	13	16	L199	non	non
D2_14_16	14	16	L191	non	non
D2_15_16	15	16	L189	non	non
D2_16_16	16	16	L181	non	non
D2_17_16	17	16	L193	non	non
D2_18_16	18	16	L187	non	non
D2_19_16	19	16	L177	non	non
D2_20_16	20	16	L175	non	non
D2_21_16	21	16	L178	non	non
D2_22_16	22	16	L173	non	non
D2_23_16	23	16	L194	non	non
D2_24_16	24	16	L198	non	non
D2_25_16	25	16	L188	non	non
D2_26_16	26	16	L182	non	non
D2_27_16	27	16	L179	non	non
D2_28_16	28	16	L183	non	non
D2_29_16	29	16	L184	non	non
D2_30_16	30	16	L180	non	non
D2_31_16	31	16	L174	non	non
D2_5_17	5	17	L217	non	non
D2_6_17	6	17	L226	non	non
D2_7_17	7	17	L223	non	non
D2_8_17	8	17	L214	non	non
D2_9_17	9	17	L213	non	non
D2_10_17	10	17	L215	tumor	T0
D2_11_17	11	17	L203	tumor	T0
D2_12_17	12	17	L224	tumor	T0
D2_13_17	13	17	L225	non	non
D2_14_17	14	17	L222	non	non
D2_15_17	15	17	L218	non	non
D2_16_17	16	17	L206	non	non
D2_17_17	17	17	L220	non	non
D2_18_17	18	17	L219	non	non
D2_19_17	19	17	L207	non	non
D2_20_17	20	17	L205	non	non
D2_21_17	21	17	L211	non	non
D2_22_17	22	17	L201	non	non
D2_23_17	23	17	L216	non	non
D2_24_17	24	17	L221	non	non
D2_25_17	25	17	L208	non	non
D2_26_17	26	17	L212	non	non
D2_27_17	27	17	L209	non	non
D2_28_17	28	17	L210	non	non
D2_29_17	29	17	L204	non	non
D2_30_17	30	17	L202	non	non
D2_31_17	31	17	L200	non	non
D2_5_18	5	18	L251	non	non
D2_6_18	6	18	L250	non	non
D2_7_18	7	18	L247	non	non
D2_8_18	8	18	L242	non	non
D2_9_18	9	18	L230	non	non
D2_10_18	10	18	L234	tumor	T0
D2_11_18	11	18	L228	non	non
D2_12_18	12	18	L246	tumor	T0
D2_13_18	13	18	L248	non	non
D2_14_18	14	18	L241	tumor	T0
D2_15_18	15	18	L237	tumor	T0
D2_16_18	16	18	L240	non	non
D2_17_18	17	18	L238	non	non
D2_19_18	19	18	L236	non	non
D2_20_18	20	18	L231	non	non
D2_21_18	21	18	L229	non	non
D2_22_18	22	18	L227	non	non
D2_23_18	23	18	L245	non	non
D2_24_18	24	18	L249	non	non
D2_25_18	25	18	L243	non	non
D2_26_18	26	18	L244	non	non
D2_27_18	27	18	L235	non	non
D2_28_18	28	18	L233	non	non
D2_29_18	29	18	L232	non	non
D2_30_18	30	18	L239	non	non
D2_5_19	5	19	L254	non	non
D2_6_19	6	19	L272	non	non
D2_7_19	7	19	L273	non	non
D2_8_19	8	19	L268	non	non
D2_9_19	9	19	L260	non	non
D2_10_19	10	19	L266	non	non
D2_11_19	11	19	L253	non	non
D2_12_19	12	19	L275	tumor	T0
D2_13_19	13	19	L276	non	non
D2_14_19	14	19	L277	tumor	T0
D2_15_19	15	19	L269	tumor	T0
D2_16_19	16	19	L267	non	non
D2_17_19	17	19	L261	non	non
D2_18_19	18	19	L263	non	non
D2_19_19	19	19	L262	non	non
D2_20_19	20	19	L255	non	non
D2_21_19	21	19	L256	non	non
D2_22_19	22	19	L252	non	non
D2_23_19	23	19	L271	non	non
D2_24_19	24	19	L274	non	non
D2_25_19	25	19	L270	non	non
D2_26_19	26	19	L265	non	non
D2_27_19	27	19	L258	non	non
D2_28_19	28	19	L264	non	non
D2_29_19	29	19	L257	non	non
D2_30_19	30	19	L259	non	non
D2_4_20	4	20	L304	tumor	non
D2_5_20	5	20	L301	tumor	non
D2_6_20	6	20	L298	non	non
D2_7_20	7	20	L294	non	non
D2_8_20	8	20	L291	non	non
D2_9_20	9	20	L296	non	non
D2_10_20	10	20	L292	non	non
D2_11_20	11	20	L284	non	non
D2_12_20	12	20	L299	non	non
D2_13_20	13	20	L302	non	non
D2_14_20	14	20	L303	non	non
D2_15_20	15	20	L297	non	non
D2_16_20	16	20	L286	non	non
D2_17_20	17	20	L289	non	non
D2_18_20	18	20	L290	non	non
D2_19_20	19	20	L283	non	non
D2_20_20	20	20	L278	non	non
D2_21_20	21	20	L281	non	non
D2_22_20	22	20	L279	non	non
D2_23_20	23	20	L300	non	non
D2_24_20	24	20	L295	non	non
D2_25_20	25	20	L293	non	non
D2_26_20	26	20	L288	non	non
D2_27_20	27	20	L287	non	non
D2_28_20	28	20	L285	non	non
D2_29_20	29	20	L282	non	non
D2_30_20	30	20	L280	non	non
D2_4_21	4	21	L330	tumor	non
D2_5_21	5	21	L326	tumor	non
D2_6_21	6	21	L327	non	non
D2_7_21	7	21	L331	non	non
D2_8_21	8	21	L320	non	non
D2_9_21	9	21	L311	non	non
D2_10_21	10	21	L316	non	non
D2_11_21	11	21	L308	non	non
D2_12_21	12	21	L328	non	non
D2_13_21	13	21	L329	tumor	non
D2_14_21	14	21	L317	non	non
D2_15_21	15	21	L322	non	non
D2_16_21	16	21	L312	non	non
D2_17_21	17	21	L313	non	non
D2_18_21	18	21	L319	non	non
D2_19_21	19	21	L309	non	non
D2_20_21	20	21	L318	non	non
D2_21_21	21	21	L314	non	non
D2_22_21	22	21	L305	non	non
D2_23_21	23	21	L321	non	non
D2_24_21	24	21	L325	non	non
D2_25_21	25	21	L324	non	non
D2_26_21	26	21	L323	non	non
D2_27_21	27	21	L315	non	non
D2_28_21	28	21	L310	non	non
D2_29_21	29	21	L306	non	non
D2_30_21	30	21	L307	non	non
D2_4_22	4	22	L353	non	non
D2_5_22	5	22	L352	non	non
D2_6_22	6	22	L343	non	non
D2_7_22	7	22	L344	non	non
D2_8_22	8	22	L342	tumor	T2
D2_9_22	9	22	L346	tumor	T2
D2_10_22	10	22	L348	non	non
D2_11_22	11	22	L332	non	non
D2_12_22	12	22	L354	non	non
D2_13_22	13	22	L356	tumor	non
D2_14_22	14	22	L349	non	non
D2_15_22	15	22	L347	non	non
D2_16_22	16	22	L340	non	non
D2_17_22	17	22	L345	non	non
D2_18_22	18	22	L341	non	non
D2_19_22	19	22	L339	non	non
D2_20_22	20	22	L334	non	non
D2_21_22	21	22	L338	non	non
D2_22_22	22	22	L333	non	non
D2_23_22	23	22	L350	non	non
D2_25_22	25	22	L355	non	non
D2_26_22	26	22	L351	non	non
D2_27_22	27	22	L337	non	non
D2_28_22	28	22	L335	non	non
D2_29_22	29	22	L336	non	non
D2_4_23	4	23	L380	non	non
D2_5_23	5	23	L378	non	non
D2_6_23	6	23	L377	non	non
D2_7_23	7	23	L372	non	non
D2_8_23	8	23	L370	tumor	T2
D2_9_23	9	23	L373	tumor	T2
D2_10_23	10	23	L374	non	non
D2_11_23	11	23	L363	non	non
D2_12_23	12	23	L381	non	non
D2_13_23	13	23	L383	non	non
D2_14_23	14	23	L382	non	non
D2_15_23	15	23	L379	non	non
D2_16_23	16	23	L365	non	non
D2_17_23	17	23	L375	non	non
D2_18_23	18	23	L369	non	non
D2_19_23	19	23	L366	non	non
D2_20_23	20	23	L362	non	non
D2_21_23	21	23	L359	non	non
D2_22_23	22	23	L357	non	non
D2_23_23	23	23	L367	non	non
D2_24_23	24	23	L376	non	non
D2_25_23	25	23	L368	non	non
D2_26_23	26	23	L371	non	non
D2_27_23	27	23	L358	non	non
D2_28_23	28	23	L364	non	non
D2_29_23	29	23	L360	non	non
D2_30_23	30	23	L361	non	non
D2_4_24	4	24	L405	non	non
D2_5_24	5	24	L385	non	non
D2_6_24	6	24	L403	non	non
D2_7_24	7	24	L402	tumor	T2
D2_8_24	8	24	L401	tumor	T2
D2_9_24	9	24	L388	tumor	T2
D2_10_24	10	24	L400	tumor	T2
D2_11_24	11	24	L387	non	non
D2_12_24	12	24	L409	non	non
D2_13_24	13	24	L408	non	non
D2_14_24	14	24	L406	non	non
D2_15_24	15	24	L397	non	non
D2_16_24	16	24	L389	non	non
D2_17_24	17	24	L395	non	non
D2_18_24	18	24	L391	non	non
D2_19_24	19	24	L393	non	non
D2_20_24	20	24	L386	non	non
D2_21_24	21	24	L390	non	non
D2_22_24	22	24	L384	non	non
D2_23_24	23	24	L398	non	non
D2_24_24	24	24	L407	non	non
D2_25_24	25	24	L404	non	non
D2_26_24	26	24	L399	non	non
D2_27_24	27	24	L396	non	non
D2_28_24	28	24	L392	non	non
D2_29_24	29	24	L394	non	non
D2_3_25	3	25	L432	tumor	T3
D2_4_25	4	25	L434	non	non
D2_5_25	5	25	L422	non	non
D2_6_25	6	25	L427	non	non
D2_7_25	7	25	L420	tumor	T2
D2_8_25	8	25	L428	tumor	T2
D2_9_25	9	25	L424	non	non
D2_10_25	10	25	L416	tumor	T2
D2_11_25	11	25	L412	tumor	T2
D2_12_25	12	25	L429	non	non
D2_13_25	13	25	L433	non	non
D2_14_25	14	25	L425	non	non
D2_15_25	15	25	L421	non	non
D2_16_25	16	25	L417	non	non
D2_17_25	17	25	L435	non	non
D2_18_25	18	25	L426	non	non
D2_19_25	19	25	L415	non	non
D2_20_25	20	25	L413	non	non
D2_21_25	21	25	L410	non	non
D2_22_25	22	25	L411	non	non
D2_23_25	23	25	L430	non	non
D2_24_25	24	25	L431	non	non
D2_25_25	25	25	L418	non	non
D2_26_25	26	25	L423	non	non
D2_27_25	27	25	L414	non	non
D2_28_25	28	25	L419	non	non
D2_3_26	3	26	L455	tumor	T3
D2_4_26	4	26	L458	non	non
D2_5_26	5	26	L461	non	non
D2_6_26	6	26	L456	non	non
D2_7_26	7	26	L451	tumor	T2
D2_8_26	8	26	L446	tumor	T2
D2_9_26	9	26	L445	tumor	T2
D2_10_26	10	26	L447	tumor	T2
D2_11_26	11	26	L440	tumor	T2
D2_12_26	12	26	L457	tumor	T2
D2_13_26	13	26	L459	non	non
D2_14_26	14	26	L452	non	non
D2_15_26	15	26	L449	non	non
D2_16_26	16	26	L443	non	non
D2_17_26	17	26	L450	non	non
D2_18_26	18	26	L453	non	non
D2_19_26	19	26	L444	non	non
D2_20_26	20	26	L437	non	non
D2_21_26	21	26	L441	non	non
D2_22_26	22	26	L439	non	non
D2_23_26	23	26	L454	non	non
D2_24_26	24	26	L460	non	non
D2_25_26	25	26	L448	non	non
D2_26_26	26	26	L442	non	non
D2_27_26	27	26	L438	non	non
D2_28_26	28	26	L436	non	non
D2_3_27	3	27	L486	tumor	T3
D2_4_27	4	27	L484	tumor	T3
D2_5_27	5	27	L478	non	non
D2_6_27	6	27	L480	non	non
D2_7_27	7	27	L481	tumor	T2
D2_8_27	8	27	L471	tumor	T2
D2_9_27	9	27	L464	tumor	T2
D2_10_27	10	27	L476	non	non
D2_11_27	11	27	L463	non	non
D2_12_27	12	27	L483	tumor	T2
D2_13_27	13	27	L485	tumor	T2
D2_14_27	14	27	L482	tumor	T2
D2_15_27	15	27	L479	tumor	T2
D2_16_27	16	27	L475	non	non
D2_17_27	17	27	L472	non	non
D2_18_27	18	27	L473	non	non
D2_19_27	19	27	L466	non	non
D2_20_27	20	27	L462	non	non
D2_21_27	21	27	L468	non	non
D2_22_27	22	27	L465	non	non
D2_23_27	23	27	L469	non	non
D2_24_27	24	27	L477	non	non
D2_25_27	25	27	L470	non	non
D2_26_27	26	27	L474	non	non
D2_27_27	27	27	L467	non	non
D2_3_28	3	28	L509	tumor	T3
D2_4_28	4	28	L503	tumor	T3
D2_5_28	5	28	L505	non	non
D2_6_28	6	28	L498	non	non
D2_7_28	7	28	L496	non	non
D2_8_28	8	28	L499	non	non
D2_9_28	9	28	L497	non	non
D2_10_28	10	28	L494	tumor	T2
D2_11_28	11	28	L489	tumor	T2
D2_12_28	12	28	L500	non	non
D2_13_28	13	28	L511	non	non
D2_14_28	14	28	L508	tumor	T2
D2_15_28	15	28	L507	tumor	T2
D2_16_28	16	28	L495	tumor	T2
D2_17_28	17	28	L501	non	non
D2_18_28	18	28	L504	non	non
D2_19_28	19	28	L492	non	non
D2_20_28	20	28	L490	non	non
D2_21_28	21	28	L491	non	non
D2_22_28	22	28	L487	non	non
D2_23_28	23	28	L506	non	non
D2_24_28	24	28	L510	non	non
D2_25_28	25	28	L502	non	non
D2_26_28	26	28	L493	non	non
D2_27_28	27	28	L488	non	non
D2_3_29	3	29	L532	tumor	T3
D2_4_29	4	29	L533	non	non
D2_5_29	5	29	L521	non	non
D2_6_29	6	29	L523	non	non
D2_7_29	7	29	L530	non	non
D2_8_29	8	29	L526	non	non
D2_9_29	9	29	L524	tumor	T2
D2_10_29	10	29	L519	non	non
D2_11_29	11	29	L513	tumor	T2
D2_12_29	12	29	L534	tumor	T2
D2_13_29	13	29	L531	non	non
D2_14_29	14	29	L529	tumor	T2
D2_15_29	15	29	L515	tumor	T2
D2_16_29	16	29	L518	tumor	T2
D2_17_29	17	29	L517	non	non
D2_18_29	18	29	L522	non	non
D2_19_29	19	29	L514	non	non
D2_20_29	20	29	L520	non	non
D2_21_29	21	29	L516	non	non
D2_22_29	22	29	L512	non	non
D2_23_29	23	29	L525	non	non
D2_24_29	24	29	L527	non	non
D2_25_29	25	29	L528	non	non
D2_3_30	3	30	L539	non	non
D2_4_30	4	30	L555	non	non
D2_5_30	5	30	L556	non	non
D2_6_30	6	30	L547	tumor	T2
D2_7_30	7	30	L550	non	non
D2_8_30	8	30	L546	tumor	T2
D2_9_30	9	30	L540	non	non
D2_10_30	10	30	L543	tumor	T2
D2_11_30	11	30	L535	tumor	T2
D2_12_30	12	30	L549	tumor	T2
D2_13_30	13	30	L554	tumor	T2
D2_14_30	14	30	L551	tumor	T2
D2_15_30	15	30	L557	tumor	T2
D2_16_30	16	30	L541	tumor	T2
D2_17_30	17	30	L548	tumor	T2
D2_18_30	18	30	L542	non	non
D2_19_30	19	30	L536	non	non
D2_20_30	20	30	L537	non	non
D2_21_30	21	30	L544	non	non
D2_22_30	22	30	L538	non	non
D2_23_30	23	30	L552	non	non
D2_24_30	24	30	L553	non	non
D2_25_30	25	30	L545	non	non
D2_3_31	3	31	L576	non	non
D2_4_31	4	31	L578	non	non
D2_5_31	5	31	L574	non	non
D2_6_31	6	31	L572	non	non
D2_7_31	7	31	L577	tumor	T2
D2_8_31	8	31	L571	tumor	T2
D2_9_31	9	31	L562	non	non
D2_10_31	10	31	L564	non	non
D2_11_31	11	31	L560	tumor	T2
D2_12_31	12	31	L570	tumor	T2
D2_13_31	13	31	L573	non	non
D2_14_31	14	31	L575	non	non
D2_15_31	15	31	L569	tumor	T2
D2_16_31	16	31	L566	tumor	T2
D2_17_31	17	31	L567	tumor	T2
D2_18_31	18	31	L568	non	non
D2_19_31	19	31	L559	non	non
D2_20_31	20	31	L565	non	non
D2_21_31	21	31	L561	non	non
D2_22_31	22	31	L558	non	non
D2_23_31	23	31	L563	non	non
D2_3_32	3	32	L593	non	non
D2_4_32	4	32	L594	non	non
D2_5_32	5	32	L589	non	non
D2_6_32	6	32	L590	non	non
D2_7_32	7	32	L591	tumor	T2
D2_8_32	8	32	L585	tumor	T2
D2_9_32	9	32	L584	non	non
D2_10_32	10	32	L583	non	non
D2_11_32	11	32	L579	non	non
D2_12_32	12	32	L592	non	non
D2_13_32	13	32	L595	non	non
D2_14_32	14	32	L586	non	non
D2_16_32	16	32	L581	tumor	T2
D2_17_32	17	32	L587	non	non
D2_18_32	18	32	L588	non	non
D2_19_32	19	32	L582	non	non
D2_20_32	20	32	L580	non	non
D2_6_33	6	33	L602	non	non
D2_7_33	7	33	L606	non	non
D2_8_33	8	33	L599	non	non
D2_9_33	9	33	L597	non	non
D2_10_33	10	33	L604	non	non
D2_11_33	11	33	L596	non	non
D2_12_33	12	33	L607	non	non
D2_13_33	13	33	L608	non	non
D2_14_33	14	33	L605	non	non
D2_15_33	15	33	L603	tumor	T2
D2_16_33	16	33	L598	tumor	T2
D2_17_33	17	33	L601	non	non
D2_18_33	18	33	L600	non	non
D2_12_34	12	34	L612	non	non
D2_13_34	13	34	L613	non	non
D2_14_34	14	34	L609	non	non
D2_15_34	15	34	L611	tumor	T2
D2_16_34	16	34	L610	tumor	T2
