xcoord	xcoord	ycoord	lab	tumor	tumor_id
D1_21_21	21	21	L67	non	non
D1_11_21	11	21	L68	non	non
D1_20_21	20	21	L69	non	non
D1_10_21	10	21	L70	non	non
D1_15_21	15	21	L71	non	non
D1_19_21	19	21	L72	non	non
D1_16_21	16	21	L73	non	non
D1_3_21	3	21	L74	non	non
D1_9_21	9	21	L75	non	non
D1_18_21	18	21	L76	non	non
D1_14_21	14	21	L77	non	non
D1_8_21	8	21	L78	non	non
D1_13_21	13	21	L79	non	non
D1_4_21	4	21	L80	non	non
D1_17_21	17	21	L81	non	non
D1_7_21	7	21	L82	non	non
D1_12_21	12	21	L83	non	non
D1_5_21	5	21	L84	non	non
D1_6_21	6	21	L85	non	non
D1_22_22	22	22	L86	non	non
D1_21_22	21	22	L87	non	non
D1_16_22	16	22	L88	non	non
D1_11_22	11	22	L89	non	non
D1_5_22	5	22	L90	non	non
D1_10_22	10	22	L91	non	non
D1_23_22	23	22	L92	non	non
D1_19_22	19	22	L93	non	non
D1_20_22	20	22	L94	non	non
D1_15_22	15	22	L95	non	non
D1_9_22	9	22	L96	non	non
D1_12_22	12	22	L97	non	non
D1_14_22	14	22	L98	non	non
D1_18_22	18	22	L99	non	non
D1_4_22	4	22	L100	non	non
D1_17_22	17	22	L101	non	non
D1_13_22	13	22	L102	non	non
D1_6_22	6	22	L103	non	non
D1_3_22	3	22	L104	non	non
D1_8_22	8	22	L105	non	non
D1_7_22	7	22	L106	non	non
D1_2_22	2	22	L107	non	non
D1_19_23	19	23	L108	non	non
D1_22_23	22	23	L109	non	non
D1_11_23	11	23	L110	non	non
D1_20_23	20	23	L111	non	non
D1_18_23	18	23	L112	non	non
D1_21_23	21	23	L113	non	non
D1_10_23	10	23	L114	non	non
D1_6_23	6	23	L115	non	non
D1_14_23	14	23	L116	non	non
D1_23_23	23	23	L117	non	non
D1_15_23	15	23	L118	non	non
D1_24_23	24	23	L119	non	non
D1_17_23	17	23	L120	non	non
D1_7_23	7	23	L121	non	non
D1_2_23	2	23	L122	non	non
D1_3_23	3	23	L123	non	non
D1_8_23	8	23	L124	non	non
D1_13_23	13	23	L125	non	non
D1_9_23	9	23	L126	non	non
D1_4_23	4	23	L127	non	non
D1_16_23	16	23	L128	non	non
D1_5_23	5	23	L129	non	non
D1_12_23	12	23	L130	non	non
D1_22_24	22	24	L131	non	non
D1_11_24	11	24	L132	non	non
D1_21_24	21	24	L133	non	non
D1_10_24	10	24	L134	non	non
D1_23_24	23	24	L135	non	non
D1_15_24	15	24	L136	non	non
D1_3_24	3	24	L137	non	non
D1_7_24	7	24	L138	non	non
D1_14_24	14	24	L139	non	non
D1_8_24	8	24	L140	non	non
D1_17_24	17	24	L141	non	non
D1_20_24	20	24	L142	non	non
D1_19_24	19	24	L143	non	non
D1_9_24	9	24	L144	non	non
D1_4_24	4	24	L145	non	non
D1_16_24	16	24	L146	non	non
D1_12_24	12	24	L147	non	non
D1_24_24	24	24	L148	non	non
D1_13_24	13	24	L149	non	non
D1_18_24	18	24	L150	non	non
D1_5_24	5	24	L151	non	non
D1_2_24	2	24	L152	non	non
D1_6_24	6	24	L153	non	non
D1_8_25	8	25	L154	non	non
D1_22_25	22	25	L155	non	non
D1_21_25	21	25	L156	non	non
D1_25_25	25	25	L157	non	non
D1_10_25	10	25	L158	non	non
D1_11_25	11	25	L159	non	non
D1_23_25	23	25	L160	non	non
D1_9_25	9	25	L161	non	non
D1_20_25	20	25	L162	non	non
D1_15_25	15	25	L163	non	non
D1_16_25	16	25	L164	non	non
D1_24_25	24	25	L165	non	non
D1_17_25	17	25	L166	non	non
D1_19_25	19	25	L167	non	non
D1_14_25	14	25	L168	non	non
D1_2_25	2	25	L169	non	non
D1_4_25	4	25	L170	non	non
D1_5_25	5	25	L171	non	non
D1_12_25	12	25	L172	tumor	non
D1_3_25	3	25	L173	tumor	non
D1_18_25	18	25	L174	non	non
D1_6_25	6	25	L175	non	non
D1_13_25	13	25	L176	non	non
D1_7_25	7	25	L177	non	non
D1_20_26	20	26	L178	tumor	T0
D1_21_26	21	26	L179	tumor	T0
D1_22_26	22	26	L180	non	non
D1_11_26	11	26	L181	non	non
D1_10_26	10	26	L182	non	non
D1_14_26	14	26	L183	non	non
D1_25_26	25	26	L184	non	non
D1_19_26	19	26	L185	non	non
D1_17_26	17	26	L186	non	non
D1_23_26	23	26	L187	non	non
D1_15_26	15	26	L188	non	non
D1_6_26	6	26	L189	non	non
D1_18_26	18	26	L190	tumor	T0
D1_24_26	24	26	L191	tumor	T0
D1_9_26	9	26	L192	non	non
D1_16_26	16	26	L193	tumor	T0
D1_5_26	5	26	L194	non	non
D1_12_26	12	26	L195	non	non
D1_7_26	7	26	L196	non	non
D1_13_26	13	26	L197	non	non
D1_8_26	8	26	L198	non	non
D1_22_27	22	27	L199	non	non
D1_21_27	21	27	L200	tumor	T0
D1_23_27	23	27	L201	tumor	T0
D1_20_27	20	27	L202	non	non
D1_18_27	18	27	L203	tumor	T0
D1_25_27	25	27	L204	non	non
D1_10_27	10	27	L205	non	non
D1_15_27	15	27	L206	tumor	T0
D1_9_27	9	27	L207	non	non
D1_24_27	24	27	L208	non	non
D1_12_27	12	27	L209	non	non
D1_14_27	14	27	L210	tumor	T0
D1_16_27	16	27	L211	non	non
D1_8_27	8	27	L212	tumor	T0
D1_19_27	19	27	L213	tumor	T0
D1_11_27	11	27	L214	non	non
D1_7_27	7	27	L215	tumor	T0
D1_13_27	13	27	L216	non	non
D1_3_27	3	27	L217	non	non
D1_4_27	4	27	L218	tumor	T0
D1_2_27	2	27	L219	non	non
D1_6_27	6	27	L220	tumor	T0
D1_17_27	17	27	L221	non	non
D1_5_27	5	27	L222	non	non
D1_23_28	23	28	L223	tumor	T0
D1_11_28	11	28	L224	tumor	T0
D1_21_28	21	28	L225	non	non
D1_22_28	22	28	L226	non	non
D1_20_28	20	28	L227	non	non
D1_10_28	10	28	L228	non	non
D1_6_28	6	28	L229	non	non
D1_25_28	25	28	L230	tumor	T0
D1_19_28	19	28	L231	tumor	T0
D1_8_28	8	28	L232	tumor	T0
D1_18_28	18	28	L233	tumor	T0
D1_16_28	16	28	L234	tumor	T0
D1_14_28	14	28	L235	non	non
D1_9_28	9	28	L236	non	non
D1_15_28	15	28	L237	tumor	T0
D1_24_28	24	28	L238	non	non
D1_3_28	3	28	L239	tumor	T0
D1_12_28	12	28	L240	tumor	T0
D1_5_28	5	28	L241	tumor	T0
D1_7_28	7	28	L242	non	non
D1_17_28	17	28	L243	tumor	T0
D1_13_28	13	28	L244	non	non
D1_22_29	22	29	L245	non	non
D1_25_29	25	29	L246	non	non
D1_11_29	11	29	L247	tumor	T0
D1_21_29	21	29	L248	non	non
D1_8_29	8	29	L249	non	non
D1_23_29	23	29	L250	non	non
D1_16_29	16	29	L251	tumor	T0
D1_17_29	17	29	L252	tumor	T0
D1_20_29	20	29	L253	tumor	T0
D1_10_29	10	29	L254	tumor	T0
D1_24_29	24	29	L255	non	non
D1_13_29	13	29	L256	tumor	T0
D1_15_29	15	29	L257	tumor	T0
D1_18_29	18	29	L258	tumor	T0
D1_19_29	19	29	L259	tumor	T0
D1_14_29	14	29	L260	tumor	T0
D1_7_29	7	29	L261	tumor	T0
D1_12_29	12	29	L262	tumor	T0
D1_6_29	6	29	L263	tumor	T0
D1_9_29	9	29	L264	non	non
D1_22_30	22	30	L265	non	non
D1_21_30	21	30	L266	non	non
D1_20_30	20	30	L267	non	non
D1_11_30	11	30	L268	non	non
D1_23_30	23	30	L269	non	non
D1_19_30	19	30	L270	non	non
D1_10_30	10	30	L271	tumor	T0
D1_17_30	17	30	L272	tumor	T0
D1_9_30	9	30	L273	tumor	T0
D1_14_30	14	30	L274	tumor	T0
D1_15_30	15	30	L275	tumor	T0
D1_5_30	5	30	L276	tumor	T0
D1_18_30	18	30	L277	tumor	T0
D1_24_30	24	30	L278	non	non
D1_25_30	25	30	L279	non	non
D1_7_30	7	30	L280	non	non
D1_6_30	6	30	L281	tumor	T0
D1_8_30	8	30	L282	tumor	T0
D1_12_30	12	30	L283	non	non
D1_16_30	16	30	L284	tumor	T0
D1_13_30	13	30	L285	non	non
D1_8_31	8	31	L286	tumor	T0
D1_11_31	11	31	L287	tumor	T0
D1_21_31	21	31	L288	tumor	T0
D1_22_31	22	31	L289	tumor	T0
D1_19_31	19	31	L290	tumor	T0
D1_10_31	10	31	L291	tumor	T0
D1_12_31	12	31	L292	tumor	T0
D1_20_31	20	31	L293	tumor	T0
D1_25_31	25	31	L294	tumor	T0
D1_23_31	23	31	L295	tumor	T0
D1_9_31	9	31	L296	tumor	T0
D1_15_31	15	31	L297	tumor	T0
D1_16_31	16	31	L298	tumor	T0
D1_7_31	7	31	L299	non	non
D1_24_31	24	31	L300	non	non
D1_18_31	18	31	L301	tumor	T0
D1_6_31	6	31	L302	non	non
D1_14_31	14	31	L303	tumor	T0
D1_13_31	13	31	L304	non	non
D1_5_31	5	31	L305	tumor	T0
D1_17_31	17	31	L306	non	non
D1_22_32	22	32	L307	tumor	T0
D1_21_32	21	32	L308	tumor	T0
D1_11_32	11	32	L309	tumor	T0
D1_20_32	20	32	L310	tumor	T0
D1_10_32	10	32	L311	tumor	T0
D1_14_32	14	32	L312	tumor	T0
D1_25_32	25	32	L313	tumor	T0
D1_15_32	15	32	L314	tumor	T0
D1_23_32	23	32	L315	tumor	T0
D1_19_32	19	32	L316	tumor	T0
D1_16_32	16	32	L317	non	non
D1_13_32	13	32	L318	tumor	T0
D1_7_32	7	32	L319	non	non
D1_8_32	8	32	L320	tumor	T0
D1_18_32	18	32	L321	tumor	T0
D1_12_32	12	32	L322	tumor	T0
D1_17_32	17	32	L323	tumor	T0
D1_9_32	9	32	L324	tumor	T0
D1_24_33	24	33	L325	tumor	T0
D1_9_33	9	33	L326	tumor	T0
D1_12_33	12	33	L327	tumor	T0
D1_22_33	22	33	L328	tumor	T0
D1_21_33	21	33	L329	non	non
D1_10_33	10	33	L330	tumor	T0
D1_25_33	25	33	L331	tumor	T0
D1_7_33	7	33	L332	tumor	T0
D1_11_33	11	33	L333	tumor	T0
D1_23_33	23	33	L334	non	non
D1_8_33	8	33	L335	non	non
D1_15_33	15	33	L336	non	non
D1_20_33	20	33	L337	non	non
D1_19_33	19	33	L338	non	non
D1_14_33	14	33	L339	non	non
D1_18_33	18	33	L340	non	non
D1_6_33	6	33	L341	non	non
D1_5_33	5	33	L342	non	non
D1_13_33	13	33	L343	non	non
D1_22_34	22	34	L344	non	non
D1_4_34	4	34	L345	non	non
D1_21_34	21	34	L346	non	non
D1_10_34	10	34	L347	non	non
D1_11_34	11	34	L348	non	non
D1_14_34	14	34	L349	non	non
D1_25_34	25	34	L350	non	non
D1_20_34	20	34	L351	non	non
D1_6_34	6	34	L352	non	non
D1_23_34	23	34	L353	non	non
D1_7_34	7	34	L354	non	non
D1_5_34	5	34	L355	non	non
D1_24_34	24	34	L356	non	non
D1_12_34	12	34	L357	non	non
