xcoord	xcoord	ycoord	lab	tumor	tumor_id
D2_14_17	14	17	L72	tumor	T0
D2_17_17	17	17	L73	tumor	T0
D2_15_17	15	17	L74	tumor	T0
D2_12_17	12	17	L75	tumor	T0
D2_22_18	22	18	L76	tumor	T0
D2_11_18	11	18	L77	tumor	T0
D2_21_18	21	18	L78	tumor	T0
D2_26_18	26	18	L79	tumor	T0
D2_10_18	10	18	L80	non	non
D2_20_18	20	18	L81	tumor	T0
D2_9_18	9	18	L82	non	non
D2_19_18	19	18	L83	tumor	T0
D2_25_18	25	18	L84	tumor	T0
D2_16_18	16	18	L85	tumor	T0
D2_8_18	8	18	L86	non	non
D2_15_18	15	18	L87	tumor	T0
D2_17_18	17	18	L88	tumor	T0
D2_24_18	24	18	L89	tumor	T0
D2_14_18	14	18	L90	tumor	T0
D2_12_18	12	18	L91	tumor	T0
D2_23_18	23	18	L92	tumor	T0
D2_13_18	13	18	L93	non	non
D2_22_19	22	19	L94	tumor	T0
D2_21_19	21	19	L95	tumor	T0
D2_17_19	17	19	L96	tumor	T0
D2_10_19	10	19	L97	non	non
D2_11_19	11	19	L98	non	non
D2_28_19	28	19	L99	tumor	T0
D2_20_19	20	19	L100	tumor	T0
D2_9_19	9	19	L101	non	non
D2_27_19	27	19	L102	tumor	T0
D2_19_19	19	19	L103	tumor	T0
D2_26_19	26	19	L104	tumor	T0
D2_15_19	15	19	L105	non	non
D2_23_19	23	19	L106	tumor	T0
D2_18_19	18	19	L107	tumor	T0
D2_24_19	24	19	L108	tumor	T0
D2_16_19	16	19	L109	tumor	T0
D2_8_19	8	19	L110	non	non
D2_14_19	14	19	L111	tumor	T0
D2_13_19	13	19	L112	tumor	T0
D2_7_19	7	19	L113	tumor	T0
D2_12_19	12	19	L114	tumor	T0
D2_25_19	25	19	L115	tumor	T0
D2_22_20	22	20	L116	tumor	T0
D2_21_20	21	20	L117	tumor	T0
D2_20_20	20	20	L118	tumor	T0
D2_26_20	26	20	L119	tumor	T0
D2_10_20	10	20	L120	non	non
D2_11_20	11	20	L121	tumor	T0
D2_27_20	27	20	L122	tumor	T0
D2_28_20	28	20	L123	tumor	T0
D2_29_20	29	20	L124	tumor	T0
D2_19_20	19	20	L125	tumor	T0
D2_24_20	24	20	L126	tumor	T0
D2_8_20	8	20	L127	tumor	T0
D2_16_20	16	20	L128	tumor	T0
D2_15_20	15	20	L129	tumor	T0
D2_23_20	23	20	L130	tumor	T0
D2_7_20	7	20	L131	tumor	T0
D2_25_20	25	20	L132	tumor	T0
D2_14_20	14	20	L133	tumor	T0
D2_18_20	18	20	L134	tumor	T0
D2_13_20	13	20	L135	tumor	T0
D2_9_20	9	20	L136	non	non
D2_17_20	17	20	L137	tumor	T0
D2_12_20	12	20	L138	tumor	T0
D2_21_21	21	21	L139	tumor	T0
D2_22_21	22	21	L140	tumor	T0
D2_26_21	26	21	L141	tumor	T0
D2_10_21	10	21	L142	tumor	T0
D2_19_21	19	21	L143	tumor	T0
D2_11_21	11	21	L144	tumor	T0
D2_27_21	27	21	L145	tumor	T0
D2_28_21	28	21	L146	tumor	T0
D2_29_21	29	21	L147	tumor	T0
D2_20_21	20	21	L148	tumor	T0
D2_24_21	24	21	L149	tumor	T0
D2_9_21	9	21	L150	tumor	T0
D2_14_21	14	21	L151	tumor	T0
D2_23_21	23	21	L152	tumor	T0
D2_25_21	25	21	L153	tumor	T0
D2_8_21	8	21	L154	tumor	T0
D2_15_21	15	21	L155	tumor	T0
D2_13_21	13	21	L156	tumor	T0
D2_18_21	18	21	L157	tumor	T0
D2_17_21	17	21	L158	tumor	T0
D2_12_21	12	21	L159	tumor	T0
D2_16_21	16	21	L160	tumor	T0
D2_7_21	7	21	L161	tumor	T0
D2_6_21	6	21	L162	tumor	T0
D2_15_22	15	22	L163	tumor	T0
D2_22_22	22	22	L164	tumor	T0
D2_21_22	21	22	L165	tumor	T0
D2_11_22	11	22	L166	tumor	T0
D2_10_22	10	22	L167	tumor	T0
D2_20_22	20	22	L168	tumor	T0
D2_29_22	29	22	L169	tumor	T0
D2_28_22	28	22	L170	tumor	T0
D2_18_22	18	22	L171	tumor	T0
D2_26_22	26	22	L172	tumor	T0
D2_16_22	16	22	L173	tumor	T0
D2_19_22	19	22	L174	tumor	T0
D2_8_22	8	22	L175	tumor	T0
D2_27_22	27	22	L176	tumor	T0
D2_17_22	17	22	L177	tumor	T0
D2_7_22	7	22	L178	tumor	T0
D2_25_22	25	22	L179	tumor	T0
D2_23_22	23	22	L180	tumor	T0
D2_9_22	9	22	L181	tumor	T0
D2_13_22	13	22	L182	tumor	T0
D2_6_22	6	22	L183	tumor	T0
D2_12_22	12	22	L184	tumor	T0
D2_14_22	14	22	L185	tumor	T0
D2_22_23	22	23	L186	tumor	T0
D2_21_23	21	23	L187	tumor	T0
D2_10_23	10	23	L188	non	non
D2_26_23	26	23	L189	tumor	T0
D2_20_23	20	23	L190	tumor	T0
D2_11_23	11	23	L191	tumor	T0
D2_27_23	27	23	L192	tumor	T0
D2_28_23	28	23	L193	tumor	T0
D2_29_23	29	23	L194	tumor	T0
D2_25_23	25	23	L195	tumor	T0
D2_23_23	23	23	L196	tumor	T0
D2_16_23	16	23	L197	tumor	T0
D2_8_23	8	23	L198	non	non
D2_19_23	19	23	L199	tumor	T0
D2_9_23	9	23	L200	non	non
D2_18_23	18	23	L201	tumor	T0
D2_24_23	24	23	L202	tumor	T0
D2_17_23	17	23	L203	tumor	T0
D2_15_23	15	23	L204	tumor	T0
D2_12_23	12	23	L205	tumor	T0
D2_14_23	14	23	L206	tumor	T0
D2_6_23	6	23	L207	non	non
D2_7_23	7	23	L208	non	non
D2_13_23	13	23	L209	tumor	T0
D2_22_24	22	24	L210	tumor	T0
D2_11_24	11	24	L211	tumor	T0
D2_21_24	21	24	L212	tumor	T0
D2_19_24	19	24	L213	tumor	T0
D2_10_24	10	24	L214	tumor	T0
D2_26_24	26	24	L215	tumor	T0
D2_20_24	20	24	L216	tumor	T0
D2_25_24	25	24	L217	tumor	T0
D2_29_24	29	24	L218	tumor	T0
D2_14_24	14	24	L219	tumor	T0
D2_17_24	17	24	L220	tumor	T0
D2_27_24	27	24	L221	tumor	T0
D2_16_24	16	24	L222	tumor	T0
D2_18_24	18	24	L223	tumor	T0
D2_24_24	24	24	L224	tumor	T0
D2_28_24	28	24	L225	tumor	T0
D2_9_24	9	24	L226	tumor	T0
D2_15_24	15	24	L227	tumor	T0
D2_5_24	5	24	L228	non	non
D2_12_24	12	24	L229	tumor	T0
D2_23_24	23	24	L230	tumor	T0
D2_6_24	6	24	L231	tumor	T0
D2_13_24	13	24	L232	tumor	T0
D2_7_24	7	24	L233	non	non
D2_8_24	8	24	L234	non	non
D2_10_25	10	25	L235	tumor	T0
D2_22_25	22	25	L236	tumor	T0
D2_21_25	21	25	L237	tumor	T0
D2_11_25	11	25	L238	tumor	T0
D2_26_25	26	25	L239	tumor	T0
D2_29_25	29	25	L240	non	non
D2_28_25	28	25	L241	tumor	T0
D2_14_25	14	25	L242	tumor	T0
D2_19_25	19	25	L243	tumor	T0
D2_25_25	25	25	L244	tumor	T0
D2_9_25	9	25	L245	tumor	T0
D2_15_25	15	25	L246	tumor	T0
D2_17_25	17	25	L247	tumor	T0
D2_18_25	18	25	L248	tumor	T0
D2_24_25	24	25	L249	tumor	T0
D2_23_25	23	25	L250	tumor	T0
D2_27_25	27	25	L251	tumor	T0
D2_8_25	8	25	L252	tumor	T0
D2_20_25	20	25	L253	tumor	T0
D2_16_25	16	25	L254	tumor	T0
D2_12_25	12	25	L255	tumor	T0
D2_5_25	5	25	L256	tumor	T0
D2_7_25	7	25	L257	non	non
D2_6_25	6	25	L258	tumor	T0
D2_13_25	13	25	L259	tumor	T0
D2_11_26	11	26	L260	tumor	T0
D2_22_26	22	26	L261	tumor	T0
D2_21_26	21	26	L262	tumor	T0
D2_27_26	27	26	L263	tumor	T0
D2_29_26	29	26	L264	non	non
D2_28_26	28	26	L265	tumor	T0
D2_10_26	10	26	L266	tumor	T0
D2_19_26	19	26	L267	tumor	T0
D2_20_26	20	26	L268	tumor	T0
D2_15_26	15	26	L269	tumor	T0
D2_16_26	16	26	L270	tumor	T0
D2_25_26	25	26	L271	tumor	T0
D2_24_26	24	26	L272	tumor	T0
D2_26_26	26	26	L273	tumor	T0
D2_8_26	8	26	L274	non	non
D2_9_26	9	26	L275	tumor	T0
D2_4_26	4	26	L276	tumor	T0
D2_5_26	5	26	L277	tumor	T0
D2_7_26	7	26	L278	non	non
D2_12_26	12	26	L279	tumor	T0
D2_17_26	17	26	L280	tumor	T0
D2_18_26	18	26	L281	tumor	T0
D2_23_26	23	26	L282	tumor	T0
D2_6_26	6	26	L283	tumor	T0
D2_14_26	14	26	L284	tumor	T0
D2_13_26	13	26	L285	tumor	T0
D2_22_27	22	27	L286	tumor	T0
D2_11_27	11	27	L287	tumor	T0
D2_21_27	21	27	L288	tumor	T0
D2_10_27	10	27	L289	tumor	T0
D2_26_27	26	27	L290	tumor	T0
D2_6_27	6	27	L291	tumor	T0
D2_20_27	20	27	L292	tumor	T0
D2_29_27	29	27	L293	non	non
D2_27_27	27	27	L294	non	non
D2_23_27	23	27	L295	tumor	T0
D2_25_27	25	27	L296	tumor	T0
D2_19_27	19	27	L297	tumor	T0
D2_9_27	9	27	L298	tumor	T0
D2_15_27	15	27	L299	non	non
D2_24_27	24	27	L300	tumor	T0
D2_16_27	16	27	L301	tumor	T0
D2_8_27	8	27	L302	tumor	T0
D2_14_27	14	27	L303	tumor	T0
D2_12_27	12	27	L304	tumor	T0
D2_17_27	17	27	L305	tumor	T0
D2_18_27	18	27	L306	tumor	T0
D2_13_27	13	27	L307	tumor	T0
D2_7_27	7	27	L308	tumor	T0
D2_4_27	4	27	L309	tumor	T0
D2_5_27	5	27	L310	tumor	T0
D2_22_28	22	28	L311	tumor	T0
D2_21_28	21	28	L312	tumor	T0
D2_10_28	10	28	L313	tumor	T0
D2_11_28	11	28	L314	tumor	T0
D2_26_28	26	28	L315	tumor	T0
D2_27_28	27	28	L316	non	non
D2_9_28	9	28	L317	tumor	T0
D2_16_28	16	28	L318	tumor	T0
D2_17_28	17	28	L319	tumor	T0
D2_24_28	24	28	L320	tumor	T0
D2_19_28	19	28	L321	tumor	T0
D2_18_28	18	28	L322	tumor	T0
D2_20_28	20	28	L323	tumor	T0
D2_8_28	8	28	L324	tumor	T0
D2_14_28	14	28	L325	tumor	T0
D2_25_28	25	28	L326	tumor	T0
D2_23_28	23	28	L327	tumor	T0
D2_5_28	5	28	L328	tumor	T0
D2_6_28	6	28	L329	tumor	T0
D2_12_28	12	28	L330	tumor	T0
D2_4_28	4	28	L331	tumor	T0
D2_15_28	15	28	L332	tumor	T0
D2_3_28	3	28	L333	tumor	T0
D2_7_28	7	28	L334	tumor	T0
D2_13_28	13	28	L335	tumor	T0
D2_22_29	22	29	L336	tumor	T0
D2_11_29	11	29	L337	tumor	T0
D2_21_29	21	29	L338	tumor	T0
D2_20_29	20	29	L339	tumor	T0
D2_10_29	10	29	L340	tumor	T0
D2_19_29	19	29	L341	tumor	T0
D2_24_29	24	29	L342	tumor	T0
D2_26_29	26	29	L343	non	non
D2_15_29	15	29	L344	tumor	T0
D2_25_29	25	29	L345	tumor	T0
D2_23_29	23	29	L346	tumor	T0
D2_27_29	27	29	L347	non	non
D2_8_29	8	29	L348	tumor	T0
D2_16_29	16	29	L349	tumor	T0
D2_18_29	18	29	L350	tumor	T0
D2_13_29	13	29	L351	tumor	T0
D2_3_29	3	29	L352	tumor	T0
D2_5_29	5	29	L353	tumor	T0
D2_14_29	14	29	L354	tumor	T0
D2_17_29	17	29	L355	tumor	T0
D2_7_29	7	29	L356	tumor	T0
D2_4_29	4	29	L357	tumor	T0
D2_6_29	6	29	L358	tumor	T0
D2_12_29	12	29	L359	tumor	T0
D2_9_29	9	29	L360	tumor	T0
D2_22_30	22	30	L361	tumor	T0
D2_11_30	11	30	L362	tumor	T0
D2_21_30	21	30	L363	tumor	T0
D2_10_30	10	30	L364	tumor	T0
D2_20_30	20	30	L365	tumor	T0
D2_24_30	24	30	L366	tumor	T0
D2_19_30	19	30	L367	tumor	T0
D2_26_30	26	30	L368	non	non
D2_9_30	9	30	L369	tumor	T0
D2_16_30	16	30	L370	tumor	T0
D2_18_30	18	30	L371	tumor	T0
D2_14_30	14	30	L372	tumor	T0
D2_23_30	23	30	L373	tumor	T0
D2_27_30	27	30	L374	non	non
D2_15_30	15	30	L375	tumor	T0
D2_25_30	25	30	L376	tumor	T0
D2_17_30	17	30	L377	tumor	T0
D2_8_30	8	30	L378	tumor	T0
D2_7_30	7	30	L379	tumor	T0
D2_12_30	12	30	L380	tumor	T0
D2_13_30	13	30	L381	tumor	T0
D2_22_31	22	31	L382	tumor	T0
D2_21_31	21	31	L383	tumor	T0
D2_11_31	11	31	L384	tumor	T0
D2_19_31	19	31	L385	tumor	T0
D2_20_31	20	31	L386	tumor	T0
D2_10_31	10	31	L387	tumor	T0
D2_25_31	25	31	L388	non	non
D2_9_31	9	31	L389	tumor	T0
D2_24_31	24	31	L390	tumor	T0
D2_17_31	17	31	L391	tumor	T0
D2_23_31	23	31	L392	tumor	T0
D2_15_31	15	31	L393	tumor	T0
D2_16_31	16	31	L394	tumor	T0
D2_18_31	18	31	L395	tumor	T0
D2_12_31	12	31	L396	tumor	T0
D2_13_31	13	31	L397	tumor	T0
D2_14_31	14	31	L398	tumor	T0
D2_21_32	21	32	L399	tumor	T0
D2_22_32	22	32	L400	tumor	T0
D2_20_32	20	32	L401	tumor	T0
D2_23_32	23	32	L402	tumor	T0
D2_24_32	24	32	L403	tumor	T0
D2_25_32	25	32	L404	non	non
D2_19_32	19	32	L405	tumor	T0
D2_16_32	16	32	L406	tumor	T0
D2_17_32	17	32	L407	tumor	T0
D2_18_32	18	32	L408	tumor	T0
D2_14_32	14	32	L409	tumor	T0
D2_15_32	15	32	L410	tumor	T0
D2_13_32	13	32	L411	tumor	T0
D2_12_32	12	32	L412	tumor	T0
D2_22_33	22	33	L413	tumor	T0
D2_21_33	21	33	L414	tumor	T0
D2_20_33	20	33	L415	tumor	T0
D2_19_33	19	33	L416	tumor	T0
D2_15_33	15	33	L417	tumor	T0
D2_23_33	23	33	L418	tumor	T0
D2_24_33	24	33	L419	tumor	T0
D2_25_33	25	33	L420	non	non
D2_18_33	18	33	L421	tumor	T0
D2_16_33	16	33	L422	tumor	T0
D2_17_33	17	33	L423	tumor	T0
D2_22_34	22	34	L424	tumor	T0
D2_21_34	21	34	L425	tumor	T0
D2_19_34	19	34	L426	tumor	T0
D2_20_34	20	34	L427	tumor	T0
D2_24_34	24	34	L428	tumor	T0
D2_23_34	23	34	L429	tumor	T0
D2_18_34	18	34	L430	tumor	T0
D2_25_34	25	34	L431	tumor	T0
